Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/traditional/non/isbns,935,0,8900.0,7988.443037410689,288.58854899999994,12275.685037000003,12500001.0,5.231267160385104,0.0,8900,9000,9700,10000,11000,11000,12000,12000,12000,12000,12000
,Aggregated,935,0,8900.0,7988.443037410689,288.58854899999994,12275.685037000003,12500001.0,5.231267160385104,0.0,8900,9000,9700,10000,11000,11000,12000,12000,12000,12000,12000
