Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1635682453,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1635682454,1,,Aggregated,0.000000,0.000000,760,760,760,760,760,760,760,760,760,760,760,1,0,759.557927,759.557927,759.557927,759.557927,12500001.0
1635682455,2,,Aggregated,0.000000,0.000000,310,350,370,370,760,760,760,760,760,760,760,7,0,310.0,385.61413614285715,288.58854899999994,759.557927,12500001.0
1635682456,3,,Aggregated,0.000000,0.000000,400,410,420,420,430,760,760,760,760,760,760,14,0,370.0,395.8943406428572,288.58854899999994,759.557927,12500001.0
1635682457,4,,Aggregated,1.000000,0.000000,410,420,550,550,660,760,760,760,760,760,760,18,0,400.0,437.8829665,288.58854899999994,759.557927,12500001.0
1635682458,5,,Aggregated,2.666667,0.000000,550,620,660,680,720,720,760,760,760,760,760,27,0,550.0,515.8744783333334,288.58854899999994,759.557927,12500001.0
1635682459,6,,Aggregated,3.500000,0.000000,620,680,720,720,770,830,970,970,970,970,970,32,0,580.0,563.4089926562501,288.58854899999994,970.0606729999998,12500001.0
1635682460,7,,Aggregated,4.000000,0.000000,640,720,760,780,1100,1200,1200,1200,1200,1200,1200,37,0,640.0,642.791468918919,288.58854899999994,1192.8129789999994,12500001.0
1635682461,8,,Aggregated,4.500000,0.000000,690,780,1100,1100,1100,1200,1200,1200,1200,1200,1200,44,0,680.0,711.3825022954547,288.58854899999994,1192.8129789999994,12500001.0
1635682462,9,,Aggregated,4.714286,0.000000,720,1100,1100,1100,1200,1200,1300,1300,1300,1300,1300,50,0,720.0,773.49435628,288.58854899999994,1278.3096609999998,12500001.0
1635682463,10,,Aggregated,4.750000,0.000000,770,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,57,0,770.0,840.8392196140351,288.58854899999994,1348.932614999999,12500001.0
1635682464,11,,Aggregated,4.888889,0.000000,1000,1200,1300,1300,1400,1500,1500,1500,1500,1500,1500,64,0,970.0,908.554831796875,288.58854899999994,1481.9777629999996,12500001.0
1635682465,12,,Aggregated,5.000000,0.000000,1100,1200,1300,1300,1500,1500,1500,1600,1600,1600,1600,68,0,1100.0,946.2162308529412,288.58854899999994,1638.271156,12500001.0
1635682466,13,,Aggregated,5.700000,0.000000,1100,1300,1400,1500,1700,1700,1900,1900,1900,1900,1900,76,0,1100.0,1030.2603267631578,288.58854899999994,1941.7119229999998,12500001.0
1635682467,14,,Aggregated,6.200000,0.000000,1100,1300,1500,1500,1700,1900,2000,2200,2200,2200,2200,80,0,1100.0,1079.8917257999997,288.58854899999994,2235.5727079999992,12500001.0
1635682468,15,,Aggregated,6.200000,0.000000,1100,1300,1500,1500,1700,1900,2000,2200,2200,2200,2200,80,0,1100.0,1079.8917257999997,288.58854899999994,2235.5727079999992,12500001.0
1635682469,16,,Aggregated,6.400000,0.000000,1200,1300,1500,1700,1900,3100,3300,3500,3500,3500,3500,86,0,1200.0,1227.4136707558134,288.58854899999994,3506.564636,12500001.0
1635682470,17,,Aggregated,6.000000,0.000000,1200,1500,1500,1700,2200,3200,3600,4100,4100,4100,4100,88,0,1200.0,1287.2991718522724,288.58854899999994,4085.7393559999996,12500001.0
1635682471,18,,Aggregated,5.300000,0.000000,1200,1500,1700,1900,3200,4200,4500,4800,4800,4800,4800,93,0,1200.0,1460.9596286236556,288.58854899999994,4828.110628999999,12500001.0
1635682472,19,,Aggregated,5.300000,0.000000,1200,1500,1700,1900,3200,4200,4500,4800,4800,4800,4800,93,0,1200.0,1460.9596286236556,288.58854899999994,4828.110628999999,12500001.0
1635682473,20,,Aggregated,5.000000,0.000000,1200,1500,1700,1900,3500,4500,5300,5300,5300,5300,5300,95,0,1200.0,1541.5863892842103,288.58854899999994,5318.2116080000005,12500001.0
1635682474,21,,Aggregated,4.900000,0.000000,1300,1700,2000,3200,4800,5100,5200,5300,5300,5300,5300,104,0,1300.0,1839.965170384616,288.58854899999994,5318.2116080000005,12500001.0
1635682475,22,,Aggregated,4.300000,0.000000,1300,1700,3200,4100,4800,5100,5200,5300,5300,5300,5300,111,0,1300.0,1991.5983397657662,288.58854899999994,5318.2116080000005,12500001.0
1635682476,23,,Aggregated,3.800000,0.000000,1400,1900,3500,4100,4800,5100,5200,5300,5300,5300,5300,114,0,1300.0,2041.0619570087724,288.58854899999994,5318.2116080000005,12500001.0
1635682477,24,,Aggregated,4.000000,0.000000,1500,2000,3800,4000,4800,5100,5200,5300,5300,5300,5300,119,0,1500.0,2114.959232890757,288.58854899999994,5318.2116080000005,12500001.0
1635682478,25,,Aggregated,4.400000,0.000000,1500,3200,3800,4000,4500,5000,5200,5300,5300,5300,5300,126,0,1500.0,2213.9908483809536,288.58854899999994,5318.2116080000005,12500001.0
1635682479,26,,Aggregated,3.700000,0.000000,1500,3700,4000,4100,4500,5000,5200,5300,5300,5300,5300,132,0,1500.0,2301.6644047348495,288.58854899999994,5318.2116080000005,12500001.0
1635682480,27,,Aggregated,3.900000,0.000000,1700,3800,4000,4100,4500,5000,5200,5300,5300,5300,5300,136,0,1600.0,2358.8209326911783,288.58854899999994,5318.2116080000005,12500001.0
1635682481,28,,Aggregated,4.600000,0.000000,1700,3800,4100,4200,4500,5000,5200,5300,5300,5300,5300,139,0,1700.0,2399.235055107915,288.58854899999994,5318.2116080000005,12500001.0
1635682482,29,,Aggregated,4.600000,0.000000,1900,3900,4200,4200,4500,4900,5200,5300,5300,5300,5300,148,0,1700.0,2513.3935266283793,288.58854899999994,5318.2116080000005,12500001.0
1635682483,30,,Aggregated,4.800000,0.000000,1900,4000,4200,4300,4500,4900,5200,5300,5300,5300,5300,155,0,1900.0,2594.728921909678,288.58854899999994,5318.2116080000005,12500001.0
1635682484,31,,Aggregated,4.600000,0.000000,3100,4100,4300,4300,4500,4800,5200,5300,5300,5300,5300,162,0,3000.0,2679.3622822716056,288.58854899999994,5318.2116080000005,12500001.0
1635682485,32,,Aggregated,5.500000,0.000000,3100,4100,4300,4300,4600,4800,5200,5300,5300,5300,5300,164,0,3100.0,2705.111670878049,288.58854899999994,5318.2116080000005,12500001.0
1635682486,33,,Aggregated,6.000000,0.000000,3300,4200,4300,4300,4800,4900,5200,5300,5300,5300,5300,168,0,3200.0,2757.279926244048,288.58854899999994,5318.2116080000005,12500001.0
1635682487,34,,Aggregated,5.800000,0.000000,3800,4200,4300,4500,4900,5000,5200,5300,5300,5300,5300,176,0,3700.0,2860.6345178125007,288.58854899999994,5318.2116080000005,12500001.0
1635682488,35,,Aggregated,5.200000,0.000000,3800,4200,4400,4500,5000,5200,5300,5300,5300,5300,5300,182,0,3800.0,2939.342770917583,288.58854899999994,5318.2116080000005,12500001.0
1635682489,36,,Aggregated,5.300000,0.000000,3800,4300,4500,4800,5100,5300,5400,5400,5400,5400,5400,189,0,3800.0,3030.0834738994718,288.58854899999994,5428.122788,12500001.0
1635682490,37,,Aggregated,5.700000,0.000000,3900,4300,4500,4800,5200,5400,5500,5600,5600,5600,5600,194,0,3900.0,3095.324925541238,288.58854899999994,5622.128696999997,12500001.0
1635682491,38,,Aggregated,5.600000,0.000000,4000,4300,4800,5000,5300,5500,5800,5800,5900,5900,5900,200,0,4000.0,3175.2676509400007,288.58854899999994,5860.091523000001,12500001.0
1635682492,39,,Aggregated,5.700000,0.000000,4000,4300,4800,5000,5300,5500,5800,5800,6000,6000,6000,201,0,4000.0,3189.2891635422893,288.58854899999994,5993.591684000002,12500001.0
1635682493,40,,Aggregated,5.800000,0.000000,4100,4400,4900,5100,5500,5900,6100,6100,6200,6200,6200,210,0,4100.0,3314.512862619048,288.58854899999994,6185.613670999999,12500001.0
1635682494,41,,Aggregated,6.100000,0.000000,4100,4500,5000,5200,5700,6100,6300,6400,6500,6500,6500,216,0,4100.0,3399.4491000462967,288.58854899999994,6462.447989000005,12500001.0
1635682495,42,,Aggregated,5.300000,0.000000,4200,4500,5000,5200,5800,6200,6500,6600,6700,6700,6700,221,0,4200.0,3471.886196932127,288.58854899999994,6650.442148000004,12500001.0
1635682496,43,,Aggregated,5.500000,0.000000,4200,4600,5100,5300,6100,6500,6700,6800,6900,6900,6900,227,0,4200.0,3559.528922176212,288.58854899999994,6872.1359090000005,12500001.0
1635682497,44,,Aggregated,5.400000,0.000000,4200,4800,5200,5400,6100,6600,6800,6900,6900,6900,6900,231,0,4200.0,3616.9577933593077,288.58854899999994,6913.918367000001,12500001.0
1635682498,45,,Aggregated,5.700000,0.000000,4200,4800,5200,5400,6300,6800,6900,7100,7100,7100,7100,235,0,4200.0,3676.2949954978726,288.58854899999994,7135.747164999998,12500001.0
1635682499,46,,Aggregated,5.900000,0.000000,4200,4900,5300,5500,6500,6900,7100,7200,7300,7300,7300,239,0,4200.0,3735.791870790795,288.58854899999994,7255.985064,12500001.0
1635682500,47,,Aggregated,5.500000,0.000000,4300,5000,5400,5800,6800,7200,7400,7400,7400,7400,7400,248,0,4300.0,3869.482719733871,288.58854899999994,7440.120913999997,12500001.0
1635682502,48,,Aggregated,5.300000,0.000000,4300,5000,5500,6100,6900,7400,7400,7400,7600,7600,7600,253,0,4300.0,3940.418250822134,288.58854899999994,7601.153629000002,12500001.0
