Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/traditional/isbns,1380,0,5500.0,5647.669544250722,3723.2837560000007,7997.301099999959,12500001.0,5.257249443710038,0.0,5500,5800,6000,6200,6800,7100,7600,7800,7900,8000,8000
,Aggregated,1380,0,5500.0,5647.669544250722,3723.2837560000007,7997.301099999959,12500001.0,5.257249443710038,0.0,5500,5800,6000,6200,6800,7100,7600,7800,7900,8000,8000
