Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/traditional/non/isbns,908,0,7400.0,6872.324893962559,304.42520300000007,10306.343513000002,12500001.0,5.06892502322476,0.0,7400,7600,8000,8100,8500,9200,9900,10000,10000,10000,10000
,Aggregated,908,0,7400.0,6872.324893962559,304.42520300000007,10306.343513000002,12500001.0,5.06892502322476,0.0,7400,7600,8000,8100,8500,9200,9900,10000,10000,10000,10000
