Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/traditional/isbns,704,0,22000.0,16676.778154955962,241.05618299999998,27785.492532999997,12500001.0,3.9274613263425704,0.0,22000,23000,24000,24000,24000,25000,26000,26000,28000,28000,28000
,Aggregated,704,0,22000.0,16676.778154955962,241.05618299999998,27785.492532999997,12500001.0,3.9274613263425704,0.0,22000,23000,24000,24000,24000,25000,26000,26000,28000,28000,28000
