Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/kofu/small/isbns,13097,0,4600.0,5453.3214036152485,75.74365100000003,49491.085745000004,250001.0,209.63914998492396,0.0,4600,5700,6400,6900,9800,17000,22000,28000,42000,49000,49000
,Aggregated,13097,0,4600.0,5453.3214036152485,75.74365100000003,49491.085745000004,250001.0,209.63914998492396,0.0,4600,5700,6400,6900,9800,17000,22000,28000,42000,49000,49000
