Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/kofu/isbns,1122,336,5800.0,6701.349671295896,266.342879,34457.926397999996,8756685.192513369,6.250350860031941,1.871762824394592,5800,7900,9800,11000,14000,17000,20000,25000,28000,34000,34000
,Aggregated,1122,336,5800.0,6701.349671295896,266.342879,34457.926397999996,8756685.192513369,6.250350860031941,1.871762824394592,5800,7900,9800,11000,14000,17000,20000,25000,28000,34000,34000
