Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/kofu/isbns,969,0,5400.0,5019.112621758518,264.990764,7348.736993000003,12500001.0,5.410264705484371,0.0,5400,5500,5700,5800,6500,6900,7000,7100,7300,7300,7300
,Aggregated,969,0,5400.0,5019.112621758518,264.990764,7348.736993000003,12500001.0,5.410264705484371,0.0,5400,5500,5700,5800,6500,6900,7000,7100,7300,7300,7300
