Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/traditional/isbns,761,109,28000.0,29088.734000214205,341.17283799999984,138632.833585,10709610.972404731,2.541625768116468,0.36404363827160974,28000,30000,33000,40000,62000,81000,108000,122000,139000,139000,139000
,Aggregated,761,109,28000.0,29088.734000214205,341.17283799999984,138632.833585,10709610.972404731,2.541625768116468,0.36404363827160974,28000,30000,33000,40000,62000,81000,108000,122000,139000,139000,139000
