Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1635716499,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1635716500,1,,Aggregated,0.000000,0.000000,850,850,850,850,850,850,850,850,850,850,850,1,0,852.9873420000001,852.9873420000001,852.9873420000001,852.9873420000001,12500001.0
1635716501,2,,Aggregated,0.000000,0.000000,390,390,390,390,850,850,850,850,850,850,850,6,0,380.0,455.04178483333345,341.17283799999984,852.9873420000001,12500001.0
1635716502,3,,Aggregated,0.000000,0.000000,440,450,480,480,490,850,850,850,850,850,850,12,0,390.0,450.29410933333344,341.17283799999984,852.9873420000001,12500001.0
1635716503,4,,Aggregated,1.000000,0.000000,460,530,550,580,640,850,850,850,850,850,850,17,0,460.0,489.7745280588236,341.17283799999984,852.9873420000001,12500001.0
1635716504,5,,Aggregated,2.333333,0.000000,550,620,650,660,710,720,850,850,850,850,850,24,0,530.0,541.3758605833334,341.17283799999984,852.9873420000001,12500001.0
1635716505,6,,Aggregated,3.250000,0.000000,620,700,790,810,850,900,940,940,940,940,940,31,0,620.0,613.090038483871,341.17283799999984,937.5664630000005,12500001.0
1635716506,7,,Aggregated,4.000000,0.000000,640,790,840,900,970,980,1000,1000,1000,1000,1000,35,0,640.0,655.0903669428571,341.17283799999984,1000.9149050000001,12500001.0
1635716507,8,,Aggregated,4.333333,0.000000,700,850,940,970,1100,1100,1200,1200,1200,1200,1200,41,0,700.0,723.6130786097563,341.17283799999984,1190.52458,12500001.0
1635716508,9,,Aggregated,4.571429,0.000000,810,970,1100,1100,1300,1300,1300,1300,1300,1300,1300,48,0,790.0,805.6765188541667,341.17283799999984,1347.6250039999993,12500001.0
1635716509,10,,Aggregated,4.875000,0.000000,840,1000,1100,1200,1300,1500,1600,1600,1600,1600,1600,53,0,840.0,871.9909838679246,341.17283799999984,1609.2484930000007,12500001.0
1635716510,11,,Aggregated,4.666667,0.000000,900,1100,1300,1300,1600,1700,1800,1800,1800,1800,1800,59,0,900.0,956.7810373559322,341.17283799999984,1821.879098,12500001.0
1635716511,12,,Aggregated,4.900000,0.000000,970,1200,1400,1600,1800,2000,2000,2000,2000,2000,2000,64,0,970.0,1038.424214078125,341.17283799999984,2025.1845310000008,12500001.0
1635716512,13,,Aggregated,5.600000,0.000000,1000,1300,1600,1700,2000,2100,2200,2200,2200,2200,2200,69,0,1000.0,1118.3462043913041,341.17283799999984,2215.467985,12500001.0
1635716513,14,,Aggregated,5.700000,0.000000,1100,1400,1600,1800,2100,2200,2400,2400,2400,2400,2400,73,0,1100.0,1183.4277513424656,341.17283799999984,2411.3059560000015,12500001.0
1635716514,15,,Aggregated,5.900000,0.000000,1200,1600,2000,2100,2400,2500,2600,2600,2600,2600,2600,80,0,1100.0,1302.50625005,341.17283799999984,2605.003611000001,12500001.0
1635716515,16,,Aggregated,5.800000,0.000000,1200,1700,2000,2200,2500,2700,2700,2800,2800,2800,2800,85,0,1200.0,1386.0478195058827,341.17283799999984,2785.4948459999987,12500001.0
1635716516,17,,Aggregated,5.300000,0.000000,1300,1800,2200,2200,2600,2700,2900,3000,3000,3000,3000,88,0,1300.0,1437.8472345000002,341.17283799999984,2961.917293000001,12500001.0
1635716517,18,,Aggregated,5.400000,0.000000,1300,2000,2200,2500,2800,3100,3200,3200,3200,3200,3200,94,0,1300.0,1544.9452466702128,341.17283799999984,3222.5096389999985,12500001.0
1635716518,19,,Aggregated,5.300000,0.000000,1400,2100,2400,2600,3000,3200,3300,3300,3300,3300,3300,97,0,1400.0,1598.9840451958764,341.17283799999984,3308.732562000001,12500001.0
1635716519,20,,Aggregated,4.900000,0.000000,1600,2200,2500,2700,3100,3300,3400,3400,3500,3500,3500,102,0,1500.0,1687.0307502058824,341.17283799999984,3450.189922,12500001.0
1635716520,21,,Aggregated,5.300000,0.000000,1600,2200,2600,2800,3300,3400,3600,3700,3700,3700,3700,106,0,1600.0,1759.3715013113208,341.17283799999984,3669.4552449999983,12500001.0
1635716521,22,,Aggregated,5.100000,0.000000,1700,2500,2800,3100,3500,3700,3700,3900,3900,3900,3900,113,0,1700.0,1883.3174596460174,341.17283799999984,3891.7831059999985,12500001.0
1635716522,23,,Aggregated,4.700000,0.000000,1800,2500,3000,3200,3700,3700,3900,3900,4000,4000,4000,116,0,1800.0,1936.3384966379306,341.17283799999984,3999.87767,12500001.0
1635716523,24,,Aggregated,4.800000,0.000000,2000,2700,3100,3300,3700,4000,4200,4200,4300,4300,4300,122,0,2000.0,2047.28952757377,341.17283799999984,4318.2449910000005,12500001.0
1635716524,25,,Aggregated,4.900000,0.000000,2000,2700,3200,3400,3900,4200,4500,4500,4500,4500,4500,125,0,2000.0,2106.2423512639994,341.17283799999984,4533.227517,12500001.0
1635716525,26,,Aggregated,4.700000,0.000000,2100,2800,3300,3600,4100,4500,4700,4800,4900,4900,4900,129,0,2100.0,2189.437489271317,341.17283799999984,4859.819929,12500001.0
1635716526,27,,Aggregated,4.900000,0.000000,2200,3100,3500,3700,4300,4900,5000,5100,5100,5100,5100,135,0,2200.0,2314.9098463333335,341.17283799999984,5081.565842,12500001.0
1635716527,28,,Aggregated,4.500000,0.000000,2200,3100,3600,3700,4500,5000,5100,5200,5200,5200,5200,138,0,2200.0,2376.7884114927533,341.17283799999984,5184.944844000001,12500001.0
1635716528,29,,Aggregated,4.500000,0.000000,2400,3300,3700,4000,4900,5200,5600,5600,5600,5600,5600,144,0,2400.0,2508.989281020833,341.17283799999984,5630.965093000001,12500001.0
1635716529,30,,Aggregated,4.900000,0.000000,2500,3300,3700,4100,5000,5500,5800,5800,6000,6000,6000,147,0,2500.0,2577.196089829932,341.17283799999984,5969.852774,12500001.0
1635716530,31,,Aggregated,4.400000,0.000000,2500,3400,3900,4200,5100,5600,6000,6100,6200,6200,6200,149,0,2500.0,2625.4377447181214,341.17283799999984,6249.018121000003,12500001.0
1635716531,32,,Aggregated,4.400000,0.000000,2500,3400,3900,4500,5200,5800,6300,6400,6500,6500,6500,153,0,2500.0,2723.3800980849683,341.17283799999984,6456.697249000001,12500001.0
1635716532,33,,Aggregated,4.400000,0.000000,2600,3500,4100,4500,5600,6200,6500,6900,7000,7000,7000,156,0,2600.0,2803.1928216217957,341.17283799999984,6957.585148,12500001.0
1635716533,34,,Aggregated,4.200000,0.000000,2700,3700,4200,4900,5800,6500,7000,7200,7200,7200,7200,160,0,2600.0,2911.708119500001,341.17283799999984,7241.579251000001,12500001.0
1635716534,35,,Aggregated,3.800000,0.000000,2700,3700,4500,5000,6200,7000,7500,7800,7800,7800,7800,165,0,2700.0,3054.9728074484856,341.17283799999984,7829.773811999999,12500001.0
1635716535,36,,Aggregated,3.900000,0.000000,2700,3700,4500,5000,6300,7100,7700,7800,8000,8000,8000,166,0,2700.0,3084.804228186748,341.17283799999984,8006.98865,12500001.0
1635716536,37,,Aggregated,3.800000,0.000000,2700,3700,4700,5100,6300,7200,7800,8000,8800,8800,8800,167,0,2700.0,3118.784996856288,341.17283799999984,8759.592596,12500001.0
1635716537,38,,Aggregated,4.000000,0.000000,2800,3900,4700,5100,6500,7400,8000,8900,9300,9300,9300,169,0,2800.0,3189.558064822486,341.17283799999984,9298.087965,12500001.0
1635716538,39,,Aggregated,3.600000,0.000000,3000,3900,5000,5500,7000,8000,9500,9700,9700,9700,9700,174,0,2900.0,3373.4580414367824,341.17283799999984,9713.413679000003,12500001.0
1635716539,40,,Aggregated,3.100000,0.000000,3000,4100,5000,5600,7200,9300,9700,10000,10000,10000,10000,177,0,3000.0,3484.5871749717526,341.17283799999984,10010.120039000003,12500001.0
1635716540,41,,Aggregated,3.200000,0.000000,3100,4200,5100,5600,7500,9500,10000,10000,10000,10000,10000,179,0,3100.0,3561.0571777541904,341.17283799999984,10382.685799,12500001.0
1635716541,42,,Aggregated,3.100000,0.000000,3100,4200,5100,5800,7700,9600,10000,11000,11000,11000,11000,181,0,3100.0,3639.374844983426,341.17283799999984,10675.036415000004,12500001.0
1635716542,43,,Aggregated,3.000000,0.000000,3200,4500,5400,6200,8800,10000,11000,11000,11000,11000,11000,185,0,3200.0,3796.3798730162166,341.17283799999984,11069.786971,12500001.0
1635716543,44,,Aggregated,3.000000,0.000000,3200,4500,5600,6300,9300,10000,11000,11000,11000,11000,11000,187,0,3200.0,3876.086050604278,341.17283799999984,11274.077816999998,12500001.0
1635716544,45,,Aggregated,3.000000,0.000000,3300,4800,5800,6900,9700,11000,11000,11000,11000,11000,11000,193,0,3300.0,4108.98298549741,341.17283799999984,11456.470695,12500001.0
1635716545,46,,Aggregated,2.900000,0.000000,3400,4900,6100,7000,10000,11000,11000,12000,12000,12000,12000,196,0,3300.0,4223.451291438776,341.17283799999984,11615.455970999996,12500001.0
1635716546,47,,Aggregated,2.800000,0.000000,3400,5000,6300,7400,11000,11000,12000,12000,12000,12000,12000,201,0,3400.0,4412.873221059702,341.17283799999984,12102.396675000002,12500001.0
1635716547,48,,Aggregated,2.800000,0.000000,3500,5100,6500,7700,11000,11000,12000,12000,12000,12000,12000,203,0,3500.0,4484.307370763547,341.17283799999984,12102.396675000002,12500001.0
1635716548,49,,Aggregated,3.100000,0.000000,3600,5100,6900,7800,11000,12000,12000,12000,12000,12000,12000,206,0,3500.0,4590.657340946602,341.17283799999984,12102.396675000002,12500001.0
1635716549,50,,Aggregated,3.400000,0.000000,3700,5200,7000,8800,11000,12000,12000,12000,12000,12000,12000,208,0,3600.0,4660.332563798076,341.17283799999984,12102.396675000002,12500001.0
1635716550,51,,Aggregated,3.200000,0.000000,3700,5600,7400,9600,11000,12000,12000,12000,12000,12000,12000,214,0,3700.0,4864.7178835420555,341.17283799999984,12102.396675000002,12500001.0
1635716551,52,,Aggregated,3.100000,0.000000,3700,5600,7700,9700,12000,12000,12000,12000,12000,12000,12000,216,0,3700.0,4931.973204097221,341.17283799999984,12187.76769,12500001.0
1635716552,53,,Aggregated,3.300000,0.000000,3700,5800,7800,10000,12000,12000,12000,12000,12000,12000,12000,219,0,3700.0,5032.596507251141,341.17283799999984,12318.756386000005,12500001.0
