Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1635841637,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1635841638,2000,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1635841639,2000,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1635841640,2000,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1635841641,2000,,Aggregated,0.000000,0.000000,3500,3500,3500,3600,3600,3600,3600,3600,3600,3600,3600,184,0,3500.0,3305.50726927174,2244.901172,3601.5734239999997,1251.0
1635841642,2000,,Aggregated,0.000000,0.000000,3900,4100,4300,4300,4400,4500,4500,4600,4700,4700,4700,2012,0,3900.0,3929.6562460223677,1347.2758560000004,4723.267741,1251.0
1635841643,2000,,Aggregated,0.000000,0.000000,3900,4100,4200,4300,4400,4500,4500,4600,4700,4700,4700,2111,0,3900.0,3814.0351805338737,1347.2758560000004,4723.267741,1251.0
1635841644,2000,,Aggregated,36.800000,0.000000,3900,4100,4200,4300,4400,4500,4500,4600,4700,4700,4700,2207,0,3900.0,3729.7216554653414,1347.2758560000004,4723.267741,1251.0
1635841645,2000,,Aggregated,335.333333,0.000000,2800,3800,3900,4000,4300,4400,4500,4500,4600,4700,4700,4011,0,2800.0,3097.34188766243,1347.2758560000004,4723.267741,1251.0
1635841647,2000,,Aggregated,301.571429,0.000000,2800,3700,3900,4000,4300,4400,4500,4500,4600,4700,4700,4111,0,2800.0,3064.3388522245214,1347.2758560000004,4723.267741,1251.0
1635841648,2000,,Aggregated,445.777778,0.000000,2800,3700,3900,4000,4300,4400,4500,4500,4600,4700,4700,4261,0,2800.0,3026.370434637884,1347.2758560000004,4723.267741,1251.0
1635841649,2000,,Aggregated,411.100000,0.000000,2300,2800,3700,3800,4200,4400,4500,4500,4600,4700,4700,6038,0,2300.0,2689.160409265986,1322.4868350000013,4723.267741,1251.0
1635841650,2000,,Aggregated,422.000000,0.000000,2300,2800,3600,3800,4200,4400,4500,4500,4600,4700,4700,6161,0,2300.0,2667.3330441623175,1322.4868350000013,4723.267741,1251.0
1635841651,2000,,Aggregated,602.700000,0.000000,2300,2600,3600,3800,4100,4400,4500,4500,4600,4700,4700,6806,0,2300.0,2623.303567854547,1322.4868350000013,4723.267741,1251.0
1635841652,2000,,Aggregated,614.500000,0.000000,2200,2400,2800,3600,4000,4300,4500,4500,4600,4700,4700,8111,0,2200.0,2475.721349653694,1283.43542,4723.267741,1251.0
1635841653,2000,,Aggregated,614.500000,0.000000,2200,2400,2800,3600,4000,4300,4500,4500,4600,4700,4700,8184,0,2200.0,2469.3492956916084,1283.43542,4723.267741,1251.0
1635841654,2000,,Aggregated,792.000000,0.000000,2200,2400,2600,3500,3900,4300,4400,4500,4600,4700,4700,9580,0,2200.0,2434.1995378569027,1283.43542,4723.267741,1251.0
1635841655,2000,,Aggregated,792.000000,0.000000,2100,2400,2600,2800,3900,4300,4400,4500,4600,4700,4700,10111,0,2100.0,2392.7687191911928,1283.43542,4723.267741,1251.0
