Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/traditional/non/small/isbns,459502,0,1700.0,1810.3353489623726,319.1146300000014,76340.247267,1251.0,765.9678731389113,0.0,1700,1800,1800,1900,2100,2200,2400,2700,44000,73000,76000
,Aggregated,459502,0,1700.0,1810.3353489623726,319.1146300000014,76340.247267,1251.0,765.9678731389113,0.0,1700,1800,1800,1900,2100,2200,2400,2700,44000,73000,76000
