Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1635684221,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1635684222,1,,Aggregated,0.000000,0.000000,780,780,780,780,780,780,780,780,780,780,780,1,0,783.6417449999999,783.6417449999999,783.6417449999999,783.6417449999999,12500001.0
1635684223,2,,Aggregated,0.000000,0.000000,320,350,370,370,780,780,780,780,780,780,780,7,0,320.0,391.01526399999995,288.930423,783.6417449999999,12500001.0
1635684224,3,,Aggregated,0.000000,0.000000,400,410,420,420,420,780,780,780,780,780,780,14,0,370.0,395.4437736428571,288.930423,783.6417449999999,12500001.0
1635684225,4,,Aggregated,1.500000,0.000000,420,510,530,530,530,560,780,780,780,780,780,21,0,420.0,440.17485114285705,288.930423,783.6417449999999,12500001.0
1635684226,5,,Aggregated,2.666667,0.000000,510,530,570,630,650,660,780,780,780,780,780,27,0,510.0,483.0979594814814,288.930423,783.6417449999999,12500001.0
1635684227,6,,Aggregated,4.000000,0.000000,530,630,650,710,740,790,840,840,840,840,840,33,0,530.0,532.3025537878787,288.930423,835.3168929999999,12500001.0
1635684228,7,,Aggregated,4.400000,0.000000,560,660,740,790,910,950,1100,1100,1100,1100,1100,39,0,560.0,593.1157306153846,288.930423,1079.6421950000008,12500001.0
1635684229,8,,Aggregated,5.000000,0.000000,640,740,840,920,1200,1300,1300,1300,1300,1300,1300,45,0,640.0,679.5083254444445,288.930423,1317.9111050000004,12500001.0
1635684230,9,,Aggregated,5.285714,0.000000,660,840,950,1200,1400,1600,1700,1700,1700,1700,1700,50,0,650.0,767.5054635800001,288.930423,1657.7618310000003,12500001.0
1635684231,10,,Aggregated,5.250000,0.000000,720,910,1200,1300,1700,1800,1800,1900,1900,1900,1900,54,0,710.0,845.6506654814816,288.930423,1916.4669710000003,12500001.0
1635684232,11,,Aggregated,5.111111,0.000000,790,1200,1500,1600,1700,1800,1800,1900,1900,1900,1900,62,0,780.0,952.794561935484,288.930423,1916.4669710000003,12500001.0
1635684233,12,,Aggregated,5.200000,0.000000,840,1300,1600,1600,1700,1800,1800,1900,1900,1900,1900,67,0,840.0,1005.1616045820899,288.930423,1916.4669710000003,12500001.0
1635684234,13,,Aggregated,5.600000,0.000000,950,1600,1600,1700,1700,1800,1800,1900,1900,1900,1900,74,0,920.0,1070.9549046351356,288.930423,1916.4669710000003,12500001.0
1635684235,14,,Aggregated,6.000000,0.000000,1200,1600,1700,1700,1800,1900,1900,1900,1900,1900,1900,81,0,1200.0,1139.5042698888892,288.930423,1938.9881280000002,12500001.0
1635684236,15,,Aggregated,6.300000,0.000000,1300,1700,1700,1800,1900,2000,2000,2000,2000,2000,2000,87,0,1300.0,1197.4679806091958,288.930423,2023.1919870000006,12500001.0
1635684237,16,,Aggregated,5.900000,0.000000,1500,1700,1800,1800,2000,2100,2100,2100,2100,2100,2100,93,0,1500.0,1255.4755244408607,288.930423,2144.882255999999,12500001.0
