Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/kofu/isbns,300,0,6900.0,6869.733845089999,5067.766328,8548.835745999999,12500001.0,4.2595961403395055,0.0,6900,7400,7500,7600,7900,8200,8300,8400,8500,8500,8500
,Aggregated,300,0,6900.0,6869.733845089999,5067.766328,8548.835745999999,12500001.0,4.2595961403395055,0.0,6900,7400,7500,7600,7900,8200,8300,8400,8500,8500,8500
