Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1635704735,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1635704736,100,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1635704737,200,,Aggregated,0.000000,0.000000,1600,1600,1700,1700,1700,1700,1700,1700,1800,1800,1800,115,0,1600.0,1458.2815309652171,150.08137499999964,1760.208319,250001.0
1635704738,300,,Aggregated,0.000000,0.000000,1500,1600,1600,1600,1700,1700,1800,1800,1900,1900,1900,241,0,1500.0,1363.816323892116,150.08137499999964,1884.747877,250001.0
1635704739,400,,Aggregated,0.000000,0.000000,1500,1600,1700,1700,1900,2100,2300,2300,2500,2500,2500,380,0,1500.0,1423.948319771052,150.08137499999964,2539.7223119999994,250001.0
1635704740,500,,Aggregated,40.333333,0.000000,1600,1700,1900,2100,2400,2700,2800,2900,3200,3200,3200,520,0,1600.0,1589.7114104980774,150.08137499999964,3204.3712729999997,250001.0
1635704741,600,,Aggregated,65.250000,0.000000,1600,1900,2100,2300,2700,2800,3100,3200,3600,3600,3600,648,0,1600.0,1702.0877116157408,150.08137499999964,3649.881748,250001.0
1635704742,700,,Aggregated,79.600000,0.000000,1700,2100,2500,2700,3200,3500,3800,4100,4800,4800,4800,803,0,1700.0,1912.7213075330021,150.08137499999964,4820.68376,250001.0
1635704743,800,,Aggregated,92.333333,0.000000,1800,2400,2700,2900,3500,3800,4200,4400,5200,5200,5200,980,0,1800.0,2075.771187731633,150.08137499999964,5179.384806,250001.0
1635704744,900,,Aggregated,92.571429,0.000000,2100,2700,3100,3300,3800,4200,4500,4600,4900,5200,5200,1133,0,2100.0,2265.453552780229,150.08137499999964,5179.384806,250001.0
1635704745,1000,,Aggregated,100.500000,0.000000,2200,3000,3500,3700,4400,4800,5500,5600,5900,5900,5900,1298,0,2200.0,2499.0755326956833,150.08137499999964,5926.952074000001,250001.0
1635704746,1100,,Aggregated,108.888889,0.000000,2400,3200,3500,3800,4500,4900,5500,5700,6200,6300,6300,1429,0,2400.0,2602.425347579424,150.08137499999964,6312.818931,250001.0
1635704747,1200,,Aggregated,113.300000,0.000000,2700,3300,3700,4100,4600,5200,5500,5700,6200,6300,6300,1591,0,2700.0,2739.565048045884,150.08137499999964,6312.818931,250001.0
1635704748,1300,,Aggregated,132.100000,0.000000,2900,3600,4100,4300,5100,5500,6000,6400,6900,6900,6900,1755,0,2900.0,2944.603335308829,150.08137499999964,6906.516304,250001.0
1635704749,1400,,Aggregated,142.900000,0.000000,3100,3900,4400,4700,5800,6800,7400,7500,7800,7800,7800,1932,0,3100.0,3256.8602746226675,150.08137499999964,7840.403117999999,250001.0
1635704750,1500,,Aggregated,147.000000,0.000000,3200,4100,4500,4900,6100,7100,7600,7800,8400,8600,8600,2049,0,3200.0,3367.710876279645,150.08137499999964,8641.11191,250001.0
1635704751,1600,,Aggregated,149.400000,0.000000,3300,4100,4600,5000,6200,7100,7600,7800,8500,9100,9100,2192,0,3300.0,3444.623199115419,150.08137499999964,9098.569654,250001.0
1635704752,1700,,Aggregated,156.000000,0.000000,3500,4200,4800,5300,6600,7300,7700,8100,8800,9100,9100,2361,0,3500.0,3602.7131737344343,150.08137499999964,9098.569654,250001.0
1635704753,1800,,Aggregated,149.500000,0.000000,3600,4400,5200,5600,7100,7600,8300,8600,9800,9800,9800,2480,0,3600.0,3792.390211008466,150.08137499999964,9844.222412000001,250001.0
1635704754,1900,,Aggregated,154.400000,0.000000,3800,4700,5600,6400,7500,8100,8800,9600,10000,11000,11000,2661,0,3800.0,4061.007800144308,150.08137499999964,10908.011725,250001.0
1635704755,2000,,Aggregated,155.700000,0.000000,3900,5000,6200,6900,7800,8600,10000,11000,12000,12000,12000,2796,0,3900.0,4300.989964707441,150.08137499999964,11989.101889000001,250001.0
1635704756,2100,,Aggregated,150.000000,0.000000,4100,5400,6700,7200,8300,10000,11000,11000,13000,13000,13000,2942,0,4100.0,4558.0105977032645,150.08137499999964,12850.692488,250001.0
1635704757,2200,,Aggregated,152.800000,0.000000,4200,5800,7000,7400,8700,10000,11000,12000,13000,14000,14000,3104,0,4200.0,4744.658530313468,150.08137499999964,13712.052116,250001.0
