Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/traditional/isbns,845,0,7800.0,7285.609863267448,337.10281100000003,13278.338313999995,12500001.0,4.717859182470595,0.0,7800,8200,8300,8400,9500,9800,10000,11000,13000,13000,13000
,Aggregated,845,0,7800.0,7285.609863267448,337.10281100000003,13278.338313999995,12500001.0,4.717859182470595,0.0,7800,8200,8300,8400,9500,9800,10000,11000,13000,13000,13000
