Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1635838002,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1635838003,10,,Aggregated,0.000000,0.000000,17,19,21,21,25,610,620,620,640,640,640,187,0,17,49.69785995721928,10.581208000000064,637.809937,1251.0
1635838004,20,,Aggregated,0.000000,0.000000,26,29,30,31,34,42,120,610,640,640,640,747,0,26,35.06079830120485,10.581208000000064,637.809937,1251.0
1635838005,30,,Aggregated,0.000000,0.000000,31,39,44,48,64,80,100,120,620,640,640,1218,0,31,41.662144687192146,10.581208000000064,637.809937,1251.0
1635838006,40,,Aggregated,136.000000,0.000000,37,49,73,86,110,120,140,390,620,640,640,1514,0,37,55.93415058058125,10.581208000000064,637.809937,1251.0
1635838007,50,,Aggregated,285.333333,0.000000,47,73,90,97,120,140,160,410,620,640,640,1935,0,47,65.69617212713182,10.581208000000064,637.809937,1251.0
1635838008,60,,Aggregated,319.500000,0.000000,61,73,81,89,110,130,160,390,620,640,640,2655,0,61,67.23768560301322,10.581208000000064,637.809937,1251.0
1635838009,70,,Aggregated,313.600000,0.000000,68,83,94,100,120,130,160,360,620,640,640,3183,0,68,73.47294781809609,10.581208000000064,637.809937,1251.0
1635838010,80,,Aggregated,338.833333,0.000000,74,93,100,110,130,150,190,390,620,640,640,3626,0,74,81.6360730774959,10.581208000000064,637.809937,1251.0
1635838011,90,,Aggregated,385.285714,0.000000,81,98,110,110,130,150,180,400,620,640,640,4247,0,81,86.2456051323288,10.581208000000064,637.809937,1251.0
1635838012,100,,Aggregated,401.250000,0.000000,87,100,110,120,150,180,250,410,630,640,640,4719,0,87,93.09437443568567,10.581208000000064,637.809937,1251.0
1635838014,110,,Aggregated,426.400000,0.000000,91,110,120,130,160,240,270,420,740,750,750,5236,0,91,101.08036838388102,10.581208000000064,745.1743760000013,1251.0
1635838015,120,,Aggregated,472.900000,0.000000,95,110,130,140,210,250,280,410,740,750,750,5658,0,95,108.75267592859683,10.581208000000064,745.1743760000013,1251.0
1635838016,130,,Aggregated,494.500000,0.000000,100,120,130,140,200,250,280,460,940,950,950,6332,0,100.0,113.57021076421395,10.581208000000064,946.6856919999991,1251.0
1635838017,140,,Aggregated,476.200000,0.000000,110,120,140,140,190,240,280,460,940,950,950,7065,0,110.0,115.78332521684415,10.581208000000064,946.6856919999991,1251.0
1635838018,150,,Aggregated,501.800000,0.000000,110,130,140,150,220,250,280,450,940,950,950,7624,0,110.0,121.56394856309079,10.581208000000064,946.6856919999991,1251.0
1635838019,160,,Aggregated,547.800000,0.000000,110,130,150,160,240,270,390,470,1000,1000,1000,8050,0,110.0,131.06966919677075,10.581208000000064,1016.8265859999988,1251.0
1635838020,170,,Aggregated,553.600000,0.000000,120,140,160,170,240,270,390,540,1000,1000,1000,8767,0,120.0,134.9356541568387,10.581208000000064,1016.8265859999988,1251.0
1635838021,180,,Aggregated,530.400000,0.000000,120,150,170,200,240,280,380,460,1000,1000,1000,9305,0,120.0,140.16995878871626,10.581208000000064,1016.8265859999988,1251.0
1635838022,190,,Aggregated,546.700000,0.000000,130,150,170,200,250,290,370,540,1300,1300,1300,10000,0,130.0,144.77805443120064,10.581208000000064,1325.8263049999996,1251.0
1635838023,200,,Aggregated,556.700000,0.000000,130,160,190,200,240,290,370,540,1000,1300,1300,10706,0,130.0,148.63455677040992,10.581208000000064,1325.8263049999996,1251.0
1635838024,210,,Aggregated,562.000000,0.000000,140,170,190,200,240,280,350,540,1100,1300,1300,11528,0,140.0,151.4703365837099,10.581208000000064,1325.8263049999996,1251.0
1635838025,220,,Aggregated,587.500000,0.000000,150,180,190,200,240,280,350,540,1100,1300,1300,12290,0,150.0,154.88667307119667,10.581208000000064,1325.8263049999996,1251.0
1635838026,230,,Aggregated,615.000000,0.000000,150,180,190,200,230,270,350,570,1100,1300,1300,13124,0,150.0,157.79391581644373,10.581208000000064,1325.8263049999996,1251.0
1635838027,240,,Aggregated,653.000000,0.000000,160,190,200,210,240,290,350,600,1100,1300,1300,13784,0,160.0,161.6994978937905,10.581208000000064,1325.8263049999996,1251.0
1635838028,250,,Aggregated,665.400000,0.000000,160,190,200,210,240,290,350,610,1300,1400,1400,14564,0,160.0,166.01117492069483,10.581208000000064,1364.6641069999994,1251.0
