Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1635682146,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1635682147,1,,Aggregated,0.000000,0.000000,810,810,810,810,810,810,810,810,810,810,810,1,0,814.543595,814.543595,814.543595,814.543595,12500001.0
1635682148,2,,Aggregated,0.000000,0.000000,400,400,420,420,810,810,810,810,810,810,810,6,0,400.0,456.5410798333334,350.97331200000025,814.543595,12500001.0
1635682149,3,,Aggregated,0.000000,0.000000,470,470,510,510,530,810,810,810,810,810,810,12,0,450.0,470.28434975000005,350.97331200000025,814.543595,12500001.0
1635682150,4,,Aggregated,1.000000,0.000000,470,550,600,620,680,810,810,810,810,810,810,17,0,470.0,515.5005674117647,350.97331200000025,814.543595,12500001.0
1635682151,5,,Aggregated,2.333333,0.000000,550,650,660,670,700,720,810,810,810,810,810,23,0,550.0,552.5307570869564,350.97331200000025,814.543595,12500001.0
1635682152,6,,Aggregated,3.250000,0.000000,650,700,750,800,880,880,910,910,910,910,910,31,0,650.0,624.4446121290322,350.97331200000025,907.4694420000001,12500001.0
1635682153,7,,Aggregated,4.000000,0.000000,680,800,840,880,910,930,990,990,990,990,990,38,0,670.0,674.8538460526315,350.97331200000025,993.490167,12500001.0
1635682154,8,,Aggregated,4.333333,0.000000,720,840,890,910,990,1000,1000,1000,1000,1000,1000,43,0,720.0,713.721394255814,350.97331200000025,1035.699203000001,12500001.0
1635682155,9,,Aggregated,4.714286,0.000000,800,890,930,990,1100,1100,1200,1200,1200,1200,1200,49,0,800.0,763.1711415714285,350.97331200000025,1150.4364789999997,12500001.0
1635682156,10,,Aggregated,5.000000,0.000000,840,980,1000,1100,1200,1300,1300,1300,1300,1300,1300,57,0,840.0,829.255705,350.97331200000025,1285.9355239999993,12500001.0
1635682157,11,,Aggregated,5.222222,0.000000,910,1100,1200,1300,1400,1500,1500,1500,1500,1500,1500,66,0,890.0,913.0874404999998,350.97331200000025,1530.1377639999992,12500001.0
1635682158,12,,Aggregated,5.500000,0.000000,920,1100,1300,1300,1500,1500,1500,1500,1500,1500,1500,71,0,920.0,955.3014388309857,350.97331200000025,1530.9681400000006,12500001.0
1635682159,13,,Aggregated,5.800000,0.000000,990,1300,1400,1500,1600,1800,1800,1800,1800,1800,1800,79,0,990.0,1032.8981849493669,350.97331200000025,1827.5831159999996,12500001.0
1635682160,14,,Aggregated,6.500000,0.000000,1000,1300,1400,1500,1600,1800,1900,2000,2000,2000,2000,81,0,1000.0,1055.4798613209875,350.97331200000025,2036.582942999999,12500001.0
1635682161,15,,Aggregated,6.500000,0.000000,1100,1300,1500,1500,1800,2500,2500,2600,2600,2600,2600,87,0,1100.0,1155.23469245977,350.97331200000025,2572.7402139999995,12500001.0
1635682162,16,,Aggregated,6.700000,0.000000,1100,1500,1500,1700,2500,2600,2700,2800,2800,2800,2800,93,0,1100.0,1249.4762607419354,350.97331200000025,2758.605875999999,12500001.0
1635682163,17,,Aggregated,6.100000,0.000000,1200,1500,1700,1900,2500,2600,2700,2800,2800,2800,2800,99,0,1200.0,1326.3346514040406,350.97331200000025,2758.605875999999,12500001.0
1635682164,18,,Aggregated,6.400000,0.000000,1300,1500,1900,2500,2500,2600,2700,2700,2800,2800,2800,106,0,1300.0,1403.3309086415102,350.97331200000025,2758.605875999999,12500001.0
