Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/kofu/isbns,1439,612,5900.0,8054.582197182761,274.0081339999847,93576.62352,7183808.774843642,8.028434059143208,3.4144556248753606,5900,8900,11000,12000,17000,20000,32000,46000,91000,94000,94000
,Aggregated,1439,612,5900.0,8054.582197182761,274.0081339999847,93576.62352,7183808.774843642,8.028434059143208,3.4144556248753606,5900,8900,11000,12000,17000,20000,32000,46000,91000,94000,94000
