Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1635681686,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1635681687,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1635681688,2,,Aggregated,0.000000,0.000000,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,2,0,830.0,1121.465905,826.6462639999999,1416.285546,12500001.0
1635681689,3,,Aggregated,0.000000,0.000000,830,830,860,860,1400,1400,1400,1400,1400,1400,1400,6,0,690.0,837.9673723333332,606.21913,1416.285546,12500001.0
1635681690,4,,Aggregated,0.500000,0.000000,690,690,830,830,860,1400,1400,1400,1400,1400,1400,12,0,680.0,736.3766046666665,551.5075510000003,1416.285546,12500001.0
1635681691,5,,Aggregated,1.666667,0.000000,690,830,870,950,990,1400,1400,1400,1400,1400,1400,15,0,690.0,776.4537347333332,551.5075510000003,1416.285546,12500001.0
1635681692,6,,Aggregated,2.500000,0.000000,830,950,1100,1200,1200,1400,1400,1400,1400,1400,1400,19,0,830.0,859.6933374736841,551.5075510000003,1416.285546,12500001.0
1635681693,7,,Aggregated,2.500000,0.000000,870,1200,1200,1400,1500,1600,1600,1600,1600,1600,1600,23,0,870.0,977.4089911304346,551.5075510000003,1594.6896329999997,12500001.0
1635681694,8,,Aggregated,3.000000,0.000000,1100,1300,1500,1500,1600,1600,1600,1600,1600,1600,1600,28,0,990.0,1071.7281423214285,551.5075510000003,1614.477151,12500001.0
1635681695,9,,Aggregated,3.285714,0.000000,1200,1400,1500,1500,1600,1700,1800,1800,1800,1800,1800,32,0,1200.0,1138.1392064999998,551.5075510000003,1848.0537839999993,12500001.0
1635681696,10,,Aggregated,3.250000,0.000000,1300,1500,1600,1600,1900,2000,2000,2000,2000,2000,2000,36,0,1200.0,1227.1648972777775,551.5075510000003,2024.4621509999997,12500001.0
1635681697,11,,Aggregated,3.333333,0.000000,1400,1600,1700,1800,2000,2000,2100,2100,2100,2100,2100,43,0,1400.0,1334.9798959999998,551.5075510000003,2066.4618709999995,12500001.0
1635681698,12,,Aggregated,3.400000,0.000000,1500,1700,1800,1900,2000,2000,2100,2100,2100,2100,2100,48,0,1500.0,1385.6687394583332,551.5075510000003,2066.4618709999995,12500001.0
1635681699,13,,Aggregated,4.000000,0.000000,1500,1700,1900,1900,2000,2100,2100,2400,2400,2400,2400,51,0,1500.0,1428.1405052745097,551.5075510000003,2406.473398000001,12500001.0
1635681700,14,,Aggregated,4.400000,0.000000,1600,1800,1900,2000,2400,2700,2700,2700,2700,2700,2700,56,0,1600.0,1533.8654673928572,551.5075510000003,2720.802862000001,12500001.0
1635681701,15,,Aggregated,4.500000,0.000000,1700,1900,2000,2400,2700,2800,2800,2800,2800,2800,2800,63,0,1700.0,1671.8389264126984,551.5075510000003,2840.239082,12500001.0
1635681702,16,,Aggregated,4.400000,0.000000,1700,2000,2400,2500,2700,2800,2800,2800,2800,2800,2800,68,0,1700.0,1728.778556838235,551.5075510000003,2840.239082,12500001.0
1635681703,17,,Aggregated,4.400000,0.000000,1800,2100,2400,2500,2700,2800,2800,2800,2800,2800,2800,73,0,1800.0,1776.2143881232873,551.5075510000003,2840.239082,12500001.0
1635681704,18,,Aggregated,4.900000,0.000000,1900,2400,2400,2500,2700,2800,2800,2800,2800,2800,2800,81,0,1900.0,1843.660888049383,551.5075510000003,2840.239082,12500001.0
1635681705,19,,Aggregated,4.900000,0.000000,1900,2400,2500,2500,2700,2800,2800,2800,2800,2800,2800,86,0,1900.0,1888.0405314418604,551.5075510000003,2840.239082,12500001.0
1635681706,20,,Aggregated,4.900000,0.000000,2000,2400,2500,2600,2700,2800,2800,2900,2900,2900,2900,89,0,2000.0,1920.4690318651687,551.5075510000003,2923.9757109999973,12500001.0
1635681707,21,,Aggregated,5.300000,0.000000,2100,2500,2600,2700,2800,3100,3100,3100,3100,3100,3100,97,0,2100.0,2016.5973455670105,551.5075510000003,3117.6324680000002,12500001.0
