Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/traditional/non/isbns,801,0,19000.0,15037.575006782774,551.5075510000003,23914.338517999993,12500001.0,4.472381291770907,0.0,19000,21000,21000,22000,22000,22000,23000,23000,24000,24000,24000
,Aggregated,801,0,19000.0,15037.575006782774,551.5075510000003,23914.338517999993,12500001.0,4.472381291770907,0.0,19000,21000,21000,22000,22000,22000,23000,23000,24000,24000,24000
