Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/kofu/isbns,1072,142,7000.0,5809.397332067159,274.721486,11195.755477000006,10844217.285447761,5.986866432554035,0.7930364117748815,7000,7300,7500,7700,8000,8500,8900,9100,11000,11000,11000
,Aggregated,1072,142,7000.0,5809.397332067159,274.721486,11195.755477000006,10844217.285447761,5.986866432554035,0.7930364117748815,7000,7300,7500,7700,8000,8500,8900,9100,11000,11000,11000
