Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1635683725,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1635683726,1,,Aggregated,0.000000,0.000000,750,750,750,750,750,750,750,750,750,750,750,1,0,752.5338550000001,752.5338550000001,752.5338550000001,752.5338550000001,12500001.0
1635683727,2,,Aggregated,0.000000,0.000000,490,490,490,490,750,750,750,750,750,750,750,6,0,360.0,450.50303100000014,274.721486,752.5338550000001,12500001.0
1635683728,3,,Aggregated,0.000000,0.000000,470,490,490,490,510,750,750,750,750,750,750,12,0,450.0,450.13955941666677,274.721486,752.5338550000001,12500001.0
1635683729,4,,Aggregated,2.000000,0.000000,490,490,530,540,560,750,750,750,750,750,750,19,0,490.0,472.512412526316,274.721486,752.5338550000001,12500001.0
1635683730,5,,Aggregated,3.000000,0.000000,510,550,560,590,680,690,750,750,750,750,750,26,0,490.0,513.6857834615387,274.721486,752.5338550000001,12500001.0
1635683731,6,,Aggregated,4.000000,0.000000,540,670,680,690,760,890,900,900,900,900,900,33,0,540.0,569.4616895454546,274.721486,904.37353,12500001.0
1635683732,7,,Aggregated,4.000000,0.000000,550,680,710,750,900,1000,1100,1100,1100,1100,1100,36,0,550.0,607.1213569722224,274.721486,1058.43752,12500001.0
1635683733,8,,Aggregated,5.000000,0.000000,590,690,820,900,1500,1800,1900,1900,1900,1900,1900,40,0,560.0,713.7756410750002,274.721486,1879.5427520000007,12500001.0
1635683734,9,,Aggregated,5.142857,0.000000,680,820,1000,1500,1800,1900,1900,1900,1900,1900,1900,46,0,670.0,848.7855728695653,274.721486,1879.5427520000007,12500001.0
1635683735,10,,Aggregated,4.750000,0.000000,690,1000,1400,1500,1700,1900,1900,1900,1900,1900,1900,52,0,680.0,912.1310953461538,274.721486,1879.5427520000007,12500001.0
1635683736,11,,Aggregated,4.777778,0.000000,760,1400,1400,1500,1700,1900,1900,1900,1900,1900,1900,59,0,760.0,975.4370327457626,274.721486,1879.5427520000007,12500001.0
1635683737,12,,Aggregated,4.900000,0.000000,900,1400,1500,1500,1700,1900,1900,1900,1900,1900,1900,65,0,900.0,1033.6651837076922,274.721486,1879.5427520000007,12500001.0
1635683738,13,,Aggregated,5.700000,0.000000,1100,1500,1600,1700,1800,1900,1900,1900,1900,1900,1900,71,0,1100.0,1097.913268507042,274.721486,1888.920007000001,12500001.0
1635683739,14,,Aggregated,5.800000,0.000000,1400,1500,1700,1700,1900,2100,2100,2100,2100,2100,2100,76,0,1400.0,1160.1014043289472,274.721486,2104.459299,12500001.0
1635683740,15,,Aggregated,5.900000,0.000000,1400,1600,1800,1900,2100,2100,2200,2300,2300,2300,2300,83,0,1400.0,1245.7042529879518,274.721486,2252.500714,12500001.0
1635683741,16,,Aggregated,5.800000,0.000000,1400,1700,1900,1900,2200,2300,2300,2300,2300,2300,2300,88,0,1400.0,1304.5584581363637,274.721486,2335.957414000001,12500001.0
1635683742,17,,Aggregated,5.900000,0.000000,1500,1800,2100,2100,2300,2400,2400,2400,2400,2400,2400,96,0,1500.0,1393.8896505208334,274.721486,2444.120292000001,12500001.0
