Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1635715863,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1635715864,1,,Aggregated,0.000000,0.000000,920,920,920,920,920,920,920,920,920,920,920,1,0,919.7598749999999,919.7598749999999,919.7598749999999,919.7598749999999,12500001.0
1635715865,2,,Aggregated,0.000000,0.000000,390,410,410,920,920,920,920,920,920,920,920,5,0,390.0,493.02628560000005,360.12829200000016,919.7598749999999,12500001.0
1635715866,3,,Aggregated,0.000000,0.000000,440,450,460,460,500,920,920,920,920,920,920,12,0,410.0,461.5113245833333,360.12829200000016,919.7598749999999,12500001.0
1635715867,4,,Aggregated,1.500000,0.000000,460,530,580,590,660,920,920,920,920,920,920,17,0,460.0,499.1050992352941,360.12829200000016,919.7598749999999,12500001.0
1635715868,5,,Aggregated,3.333333,0.000000,580,620,650,660,660,700,920,920,920,920,920,24,0,530.0,544.3117255833333,360.12829200000016,919.7598749999999,12500001.0
1635715869,6,,Aggregated,4.000000,0.000000,620,660,710,780,810,840,920,920,920,920,920,32,0,620.0,603.0962354375,360.12829200000016,919.7598749999999,12500001.0
1635715870,7,,Aggregated,4.200000,0.000000,660,780,810,840,930,1000,1000,1000,1000,1000,1000,38,0,650.0,658.6424696315788,360.12829200000016,1032.536263,12500001.0
1635715871,8,,Aggregated,4.833333,0.000000,660,810,910,930,1000,1000,1100,1100,1100,1100,1100,43,0,660.0,703.9455371162792,360.12829200000016,1087.738088,12500001.0
1635715872,9,,Aggregated,5.000000,0.000000,780,920,1000,1000,1100,1100,1200,1200,1200,1200,1200,50,0,710.0,763.1503068800001,360.12829200000016,1178.11955,12500001.0
1635715873,10,,Aggregated,5.125000,0.000000,820,1000,1100,1100,1300,1300,1300,1300,1300,1300,1300,58,0,810.0,834.5534587586209,360.12829200000016,1321.0407809999988,12500001.0
1635715874,11,,Aggregated,5.444444,0.000000,920,1100,1200,1300,1400,1400,1400,1500,1500,1500,1500,66,0,910.0,905.0704766515154,360.12829200000016,1489.6694419999985,12500001.0
1635715875,12,,Aggregated,5.600000,0.000000,990,1100,1300,1300,1400,1500,1600,1600,1600,1600,1600,70,0,930.0,941.6057438142859,360.12829200000016,1572.1340240000004,12500001.0
1635715876,13,,Aggregated,6.200000,0.000000,1000,1200,1400,1400,1700,1800,1800,1800,1800,1800,1800,78,0,1000.0,1025.328049474359,360.12829200000016,1826.0662720000003,12500001.0
1635715877,14,,Aggregated,6.600000,0.000000,1100,1300,1400,1600,1800,1900,1900,1900,1900,1900,1900,85,0,1100.0,1096.5562856588233,360.12829200000016,1938.5128579999994,12500001.0
1635715878,15,,Aggregated,6.500000,0.000000,1100,1400,1600,1700,1900,1900,2000,2000,2000,2000,2000,91,0,1100.0,1154.0648625824176,360.12829200000016,2024.0173049999992,12500001.0
1635715879,16,,Aggregated,6.500000,0.000000,1200,1400,1700,1800,1900,2100,2100,2100,2100,2100,2100,96,0,1100.0,1202.9835108229167,360.12829200000016,2133.028170000001,12500001.0
1635715880,17,,Aggregated,6.700000,0.000000,1200,1500,1800,1900,2100,2200,2300,2300,2400,2400,2400,103,0,1200.0,1276.9991019029126,360.12829200000016,2395.948840999999,12500001.0
1635715881,18,,Aggregated,6.600000,0.000000,1300,1700,1900,1900,2200,2400,2800,2800,2800,2800,2800,108,0,1300.0,1347.526936851852,360.12829200000016,2839.165543000002,12500001.0
1635715882,19,,Aggregated,6.600000,0.000000,1300,1700,1900,2000,2300,2800,2900,3000,3000,3000,3000,112,0,1300.0,1404.6263383125004,360.12829200000016,3022.801202,12500001.0
1635715883,20,,Aggregated,6.600000,0.000000,1400,1800,1900,2100,2800,3000,3100,3100,3200,3200,3200,116,0,1300.0,1463.1398525344828,360.12829200000016,3174.3856999999985,12500001.0
1635715884,21,,Aggregated,6.200000,0.000000,1400,1900,2100,2300,3000,3100,3600,3700,3800,3800,3800,126,0,1400.0,1606.637919325397,360.12829200000016,3793.6627930000027,12500001.0
1635715885,22,,Aggregated,6.000000,0.000000,1500,1900,2300,2800,3000,3100,3600,3700,3800,3800,3800,131,0,1500.0,1663.8428821984735,360.12829200000016,3793.6627930000027,12500001.0
1635715886,23,,Aggregated,6.200000,0.000000,1600,2000,2400,2900,3100,3300,3600,3700,3800,3800,3800,136,0,1500.0,1722.7803218455886,360.12829200000016,3793.6627930000027,12500001.0
1635715887,24,,Aggregated,6.100000,0.000000,1700,2100,2800,3000,3300,3500,3600,3700,3800,3800,3800,142,0,1700.0,1798.4839372253523,360.12829200000016,3793.6627930000027,12500001.0
