Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/kofu/isbns,2453,1249,7900.0,15402.834951630659,360.12829200000016,163656.34568199996,6135344.966979209,8.191124333319044,4.1706947787670146,7900,20000,26000,30000,37000,42000,56000,73000,139000,164000,164000
,Aggregated,2453,1249,7900.0,15402.834951630659,360.12829200000016,163656.34568199996,6135344.966979209,8.191124333319044,4.1706947787670146,7900,20000,26000,30000,37000,42000,56000,73000,139000,164000,164000
