Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/traditional/isbns,853,0,5800.0,5687.446313671742,446.133605,9433.136296,12500001.0,4.766905613162339,0.0,5800,6000,6600,6700,7200,7900,8700,9100,9400,9400,9400
,Aggregated,853,0,5800.0,5687.446313671742,446.133605,9433.136296,12500001.0,4.766905613162339,0.0,5800,6000,6600,6700,7200,7900,8700,9100,9400,9400,9400
