Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1635684676,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1635684677,1,,Aggregated,0.000000,0.000000,930,930,930,930,930,930,930,930,930,930,930,1,0,926.834669,926.834669,926.834669,926.834669,12500001.0
1635684678,2,,Aggregated,0.000000,0.000000,710,710,930,930,930,930,930,930,930,930,930,4,0,580.0,666.733978,451.2397360000002,926.834669,12500001.0
1635684679,3,,Aggregated,0.000000,0.000000,510,580,580,710,930,930,930,930,930,930,930,9,0,510.0,576.3233144444443,446.133605,926.834669,12500001.0
1635684680,4,,Aggregated,0.500000,0.000000,580,610,660,680,710,930,930,930,930,930,930,15,0,580.0,591.6915403333333,446.133605,926.834669,12500001.0
1635684681,5,,Aggregated,1.666667,0.000000,610,680,710,740,930,970,970,970,970,970,970,19,0,610.0,636.881747368421,446.133605,967.8415660000006,12500001.0
1635684682,6,,Aggregated,2.750000,0.000000,660,740,930,970,1200,1400,1500,1500,1500,1500,1500,23,0,660.0,750.9463549130435,446.133605,1453.0869840000005,12500001.0
1635684683,7,,Aggregated,3.200000,0.000000,690,930,1200,1300,1400,1400,1500,1500,1500,1500,1500,27,0,690.0,836.6873589629629,446.133605,1453.0869840000005,12500001.0
1635684684,8,,Aggregated,3.333333,0.000000,820,1200,1300,1300,1400,1400,1500,1500,1500,1500,1500,33,0,820.0,922.1095254848486,446.133605,1453.0869840000005,12500001.0
1635684685,9,,Aggregated,3.571429,0.000000,1100,1300,1300,1400,1400,1500,1500,1500,1500,1500,1500,38,0,970.0,985.1136667105263,446.133605,1454.832441999999,12500001.0
1635684686,10,,Aggregated,3.750000,0.000000,1200,1300,1400,1400,1600,1600,1700,1700,1700,1700,1700,43,0,1200.0,1060.918796488372,446.133605,1696.1360390000007,12500001.0
1635684687,11,,Aggregated,3.888889,0.000000,1300,1400,1500,1600,1700,1800,1900,1900,1900,1900,1900,48,0,1300.0,1137.0947939583332,446.133605,1890.1158920000007,12500001.0
1635684688,12,,Aggregated,4.100000,0.000000,1300,1400,1600,1700,1800,2100,2300,2300,2300,2300,2300,52,0,1300.0,1215.564199153846,446.133605,2289.9362639999995,12500001.0
