Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/traditional/small/isbns,462978,0,1700.0,1768.4598885850269,304.2018510000162,46094.92280300003,1251.0,770.7296145412935,0.0,1700,1800,1900,1900,2000,2100,2300,3600,22000,43000,46000
,Aggregated,462978,0,1700.0,1768.4598885850269,304.2018510000162,46094.92280300003,1251.0,770.7296145412935,0.0,1700,1800,1900,1900,2000,2100,2300,3600,22000,43000,46000
